alpha,cl,cd,cm,ld,re,ncrit
1.600000,0.531400,0.005940,-0.084800,89.461279,6200000.000000,6.000000
1.750000,0.547400,0.006120,-0.084600,89.444444,6200000.000000,6.000000
1.900000,0.563600,0.006290,-0.084600,89.602544,6200000.000000,6.000000
2.050000,0.580000,0.006430,-0.084500,90.202177,6200000.000000,6.000000
2.200000,0.596200,0.006590,-0.084400,90.470410,6200000.000000,6.000000
2.350000,0.613100,0.006670,-0.084400,91.919040,6200000.000000,6.000000
2.500000,0.630100,0.006750,-0.084400,93.348148,6200000.000000,6.000000
2.650000,0.647100,0.006810,-0.084500,95.022026,6200000.000000,6.000000
2.800000,0.664200,0.006870,-0.084500,96.681223,6200000.000000,6.000000
2.950000,0.681300,0.006920,-0.084600,98.453757,6200000.000000,6.000000
3.100000,0.698400,0.006980,-0.084600,100.057307,6200000.000000,6.000000
3.250000,0.715400,0.007040,-0.084700,101.619318,6200000.000000,6.000000
3.400000,0.732200,0.007120,-0.084700,102.837079,6200000.000000,6.000000
3.550000,0.749000,0.007220,-0.084600,103.739612,6200000.000000,6.000000
3.700000,0.765900,0.007290,-0.084700,105.061728,6200000.000000,6.000000
3.850000,0.782700,0.007370,-0.084700,106.200814,6200000.000000,6.000000
4.000000,0.799400,0.007470,-0.084600,107.014726,6200000.000000,6.000000
4.150000,0.816200,0.007560,-0.084600,107.962963,6200000.000000,6.000000
4.300000,0.833000,0.007640,-0.084600,109.031414,6200000.000000,6.000000
4.450000,0.849700,0.007730,-0.084500,109.922380,6200000.000000,6.000000
4.600000,0.866400,0.007820,-0.084500,110.792839,6200000.000000,6.000000
4.750000,0.883000,0.007920,-0.084400,111.489899,6200000.000000,6.000000
4.900000,0.899700,0.008020,-0.084400,112.182045,6200000.000000,6.000000
5.050000,0.916300,0.008110,-0.084300,112.983970,6200000.000000,6.000000
5.200000,0.932800,0.008220,-0.084200,113.479319,6200000.000000,6.000000
5.350000,0.949400,0.008320,-0.084100,114.110577,6200000.000000,6.000000
5.500000,0.965800,0.008440,-0.084000,114.431280,6200000.000000,6.000000
5.650000,0.982200,0.008550,-0.083900,114.877193,6200000.000000,6.000000
5.800000,0.998600,0.008670,-0.083700,115.178777,6200000.000000,6.000000
5.950000,1.015100,0.008780,-0.083600,115.615034,6200000.000000,6.000000
6.100000,1.031500,0.008890,-0.083500,116.029246,6200000.000000,6.000000
6.250000,1.047900,0.009000,-0.083400,116.433333,6200000.000000,6.000000
6.400000,1.064300,0.009110,-0.083200,116.827662,6200000.000000,6.000000
6.550000,1.080700,0.009220,-0.083100,117.212581,6200000.000000,6.000000
6.700000,1.097000,0.009330,-0.083000,117.577706,6200000.000000,6.000000
6.850000,1.113300,0.009440,-0.082800,117.934322,6200000.000000,6.000000
7.000000,1.129600,0.009560,-0.082600,118.158996,6200000.000000,6.000000
7.150000,1.145800,0.009680,-0.082500,118.367769,6200000.000000,6.000000
7.300000,1.161900,0.009810,-0.082300,118.440367,6200000.000000,6.000000
7.450000,1.177800,0.009960,-0.082000,118.253012,6200000.000000,6.000000
7.600000,1.193800,0.010100,-0.081800,118.198020,6200000.000000,6.000000
7.750000,1.209700,0.010240,-0.081500,118.134766,6200000.000000,6.000000
7.900000,1.225400,0.010400,-0.081300,117.826923,6200000.000000,6.000000
8.050000,1.240900,0.010580,-0.080900,117.287335,6200000.000000,6.000000
8.200000,1.256400,0.010760,-0.080600,116.765799,6200000.000000,6.000000
8.350000,1.271500,0.010970,-0.080200,115.907019,6200000.000000,6.000000
8.500000,1.286500,0.011190,-0.079800,114.968722,6200000.000000,6.000000
8.650000,1.302000,0.011350,-0.079400,114.713656,6200000.000000,6.000000
8.800000,1.317500,0.011520,-0.079100,114.366319,6200000.000000,6.000000
8.950000,1.332800,0.011700,-0.078700,113.914530,6200000.000000,6.000000
9.100000,1.348000,0.011880,-0.078300,113.468013,6200000.000000,6.000000
9.250000,1.363300,0.012050,-0.077900,113.136929,6200000.000000,6.000000
9.400000,1.378400,0.012230,-0.077500,112.706460,6200000.000000,6.000000
