alpha,cl,cd,cm,ld,re,ncrit
13.000000,1.626100,0.021480,-0.049000,75.702980,5000000.000000,7.000000
13.150000,1.632400,0.022110,-0.047500,73.830846,5000000.000000,7.000000
13.300000,1.637700,0.022800,-0.045900,71.828947,5000000.000000,7.000000
13.450000,1.643300,0.023500,-0.044500,69.927660,5000000.000000,7.000000
13.600000,1.648300,0.024260,-0.043000,67.943116,5000000.000000,7.000000
13.750000,1.652300,0.025110,-0.041400,65.802469,5000000.000000,7.000000
13.900000,1.656200,0.025980,-0.040000,63.749038,5000000.000000,7.000000
14.050000,1.659500,0.026920,-0.038500,61.645617,5000000.000000,7.000000
14.200000,1.662300,0.027920,-0.037100,59.537966,5000000.000000,7.000000
14.350000,1.664300,0.029000,-0.035700,57.389655,5000000.000000,7.000000
14.500000,1.665500,0.030180,-0.034300,55.185553,5000000.000000,7.000000
14.650000,1.666500,0.031390,-0.033000,53.090156,5000000.000000,7.000000
14.800000,1.666400,0.032730,-0.031700,50.913535,5000000.000000,7.000000
14.950000,1.665500,0.034180,-0.030500,48.727326,5000000.000000,7.000000
15.100000,1.663700,0.035730,-0.029400,46.563112,5000000.000000,7.000000
15.250000,1.661300,0.037400,-0.028300,44.419786,5000000.000000,7.000000
15.400000,1.657800,0.039210,-0.027400,42.280031,5000000.000000,7.000000
15.550000,1.654200,0.041080,-0.026600,40.267770,5000000.000000,7.000000
15.700000,1.649400,0.043110,-0.025900,38.260264,5000000.000000,7.000000
15.850000,1.642200,0.045470,-0.025400,36.116121,5000000.000000,7.000000
16.000000,1.636700,0.047720,-0.025000,34.297988,5000000.000000,7.000000
16.150000,1.629100,0.050280,-0.024900,32.400557,5000000.000000,7.000000
16.300000,1.620000,0.053110,-0.024900,30.502730,5000000.000000,7.000000
16.450000,1.611000,0.056050,-0.025200,28.742194,5000000.000000,7.000000
16.600000,1.601800,0.059140,-0.025700,27.084883,5000000.000000,7.000000
16.750000,1.590700,0.062610,-0.026500,25.406485,5000000.000000,7.000000
16.900000,1.577800,0.066470,-0.027700,23.737024,5000000.000000,7.000000
17.050000,1.565200,0.070480,-0.029100,22.207719,5000000.000000,7.000000
17.200000,1.553000,0.074620,-0.030900,20.812115,5000000.000000,7.000000
17.350000,1.541100,0.078900,-0.032900,19.532319,5000000.000000,7.000000
17.500000,1.527800,0.083590,-0.035300,18.277306,5000000.000000,7.000000
17.650000,1.512000,0.088980,-0.038300,16.992583,5000000.000000,7.000000
17.800000,1.498300,0.094250,-0.041400,15.897082,5000000.000000,7.000000
17.950000,1.482800,0.100120,-0.045100,14.810228,5000000.000000,7.000000
18.100000,1.466400,0.106460,-0.049200,13.774187,5000000.000000,7.000000
18.250000,1.449400,0.113200,-0.053700,12.803887,5000000.000000,7.000000
18.400000,1.430900,0.120560,-0.058700,11.868779,5000000.000000,7.000000
18.550000,1.408300,0.129160,-0.064600,10.903531,5000000.000000,7.000000
18.700000,1.379900,0.139440,-0.071500,9.896013,5000000.000000,7.000000
