  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 65-410                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     5.000 e 6     Ncrit =   7.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   7.750   1.2029   0.01077   0.00583  -0.0803   0.0069   0.8424
   7.900   1.2187   0.01091   0.00600  -0.0800   0.0067   0.8481
   8.050   1.2343   0.01107   0.00617  -0.0797   0.0065   0.8533
   8.200   1.2498   0.01123   0.00635  -0.0794   0.0063   0.8593
   8.350   1.2651   0.01141   0.00655  -0.0790   0.0061   0.8655
   8.500   1.2803   0.01159   0.00676  -0.0787   0.0060   0.8715
   8.650   1.2953   0.01179   0.00698  -0.0782   0.0058   0.8786
   8.800   1.3100   0.01200   0.00722  -0.0778   0.0056   0.8856
   8.950   1.3242   0.01225   0.00751  -0.0772   0.0054   0.8940
   9.100   1.3377   0.01256   0.00788  -0.0765   0.0051   0.9025
   9.250   1.3518   0.01280   0.00816  -0.0759   0.0050   0.9108
   9.400   1.3665   0.01297   0.00836  -0.0754   0.0050   0.9185
   9.550   1.3814   0.01312   0.00854  -0.0749   0.0049   0.9255
   9.700   1.3954   0.01332   0.00877  -0.0743   0.0049   0.9333
  10.000   1.4230   0.01366   0.00917  -0.0729   0.0046   0.9510
  10.150   1.4363   0.01380   0.00937  -0.0721   0.0044   0.9855
  10.450   1.4633   0.01428   0.00987  -0.0707   0.0039   1.0000
  10.600   1.4769   0.01455   0.01015  -0.0700   0.0036   1.0000
  10.750   1.4897   0.01488   0.01050  -0.0692   0.0032   1.0000
  10.900   1.5025   0.01521   0.01086  -0.0684   0.0031   1.0000
  11.050   1.5153   0.01553   0.01120  -0.0676   0.0030   1.0000
  11.200   1.5276   0.01587   0.01157  -0.0667   0.0029   1.0000
  11.350   1.5395   0.01623   0.01196  -0.0658   0.0027   1.0000
  11.500   1.5509   0.01661   0.01238  -0.0648   0.0025   1.0000
  11.650   1.5614   0.01701   0.01280  -0.0636   0.0024   1.0000
  11.800   1.5701   0.01741   0.01324  -0.0621   0.0023   1.0000
  11.950   1.5781   0.01782   0.01369  -0.0604   0.0022   1.0000
